Starting Training Loop...
1000
[429/1000][0/3]	Loss_D: 0.0179	Loss_G: 5.8315	D(x): 0.9932	D(G(z)): 0.0109 / 0.0053
[430/1000][0/3]	Loss_D: 0.0167	Loss_G: 5.7661	D(x): 0.9934	D(G(z)): 0.0099 / 0.0063
[431/1000][0/3]	Loss_D: 0.0175	Loss_G: 5.8827	D(x): 0.9921	D(G(z)): 0.0094 / 0.0047
[432/1000][0/3]	Loss_D: 0.0209	Loss_G: 5.5583	D(x): 0.9925	D(G(z)): 0.0131 / 0.0070
[433/1000][0/3]	Loss_D: 0.0168	Loss_G: 6.0137	D(x): 0.9897	D(G(z)): 0.0063 / 0.0046
[434/1000][0/3]	Loss_D: 0.0175	Loss_G: 5.8072	D(x): 0.9943	D(G(z)): 0.0116 / 0.0058
[435/1000][0/3]	Loss_D: 0.0180	Loss_G: 5.6803	D(x): 0.9913	D(G(z)): 0.0091 / 0.0062
[436/1000][0/3]	Loss_D: 0.0191	Loss_G: 5.9349	D(x): 0.9918	D(G(z)): 0.0107 / 0.0053
[437/1000][0/3]	Loss_D: 0.0155	Loss_G: 5.7016	D(x): 0.9939	D(G(z)): 0.0092 / 0.0058
[438/1000][0/3]	Loss_D: 0.0166	Loss_G: 5.8952	D(x): 0.9926	D(G(z)): 0.0090 / 0.0052
[439/1000][0/3]	Loss_D: 0.0153	Loss_G: 5.7531	D(x): 0.9936	D(G(z)): 0.0088 / 0.0057
[440/1000][0/3]	Loss_D: 0.0210	Loss_G: 5.8607	D(x): 0.9951	D(G(z)): 0.0157 / 0.0057
[441/1000][0/3]	Loss_D: 0.0159	Loss_G: 5.7455	D(x): 0.9933	D(G(z)): 0.0090 / 0.0058
[442/1000][0/3]	Loss_D: 0.0160	Loss_G: 6.0032	D(x): 0.9930	D(G(z)): 0.0088 / 0.0049
[443/1000][0/3]	Loss_D: 0.0139	Loss_G: 5.9377	D(x): 0.9931	D(G(z)): 0.0069 / 0.0049
[444/1000][0/3]	Loss_D: 0.0182	Loss_G: 5.8844	D(x): 0.9915	D(G(z)): 0.0095 / 0.0054
[445/1000][0/3]	Loss_D: 0.0176	Loss_G: 5.6848	D(x): 0.9924	D(G(z)): 0.0099 / 0.0063
[446/1000][0/3]	Loss_D: 0.0224	Loss_G: 5.6321	D(x): 0.9898	D(G(z)): 0.0118 / 0.0061
[447/1000][0/3]	Loss_D: 0.0178	Loss_G: 5.9842	D(x): 0.9910	D(G(z)): 0.0085 / 0.0056
[448/1000][0/3]	Loss_D: 0.0147	Loss_G: 5.8854	D(x): 0.9920	D(G(z)): 0.0066 / 0.0045
[449/1000][0/3]	Loss_D: 0.0209	Loss_G: 5.5772	D(x): 0.9902	D(G(z)): 0.0108 / 0.0064
[450/1000][0/3]	Loss_D: 0.0173	Loss_G: 5.7851	D(x): 0.9927	D(G(z)): 0.0098 / 0.0054
[451/1000][0/3]	Loss_D: 0.0172	Loss_G: 5.7780	D(x): 0.9935	D(G(z)): 0.0105 / 0.0064
[452/1000][0/3]	Loss_D: 0.0153	Loss_G: 5.8684	D(x): 0.9914	D(G(z)): 0.0066 / 0.0048
[453/1000][0/3]	Loss_D: 0.0169	Loss_G: 5.7381	D(x): 0.9945	D(G(z)): 0.0112 / 0.0063
[454/1000][0/3]	Loss_D: 0.0154	Loss_G: 6.0437	D(x): 0.9936	D(G(z)): 0.0088 / 0.0057
[455/1000][0/3]	Loss_D: 0.0195	Loss_G: 5.6204	D(x): 0.9954	D(G(z)): 0.0146 / 0.0066
[456/1000][0/3]	Loss_D: 0.0163	Loss_G: 5.8648	D(x): 0.9941	D(G(z)): 0.0102 / 0.0050
[457/1000][0/3]	Loss_D: 0.0150	Loss_G: 5.8744	D(x): 0.9933	D(G(z)): 0.0082 / 0.0056
[458/1000][0/3]	Loss_D: 0.0176	Loss_G: 6.0131	D(x): 0.9881	D(G(z)): 0.0054 / 0.0043
[459/1000][0/3]	Loss_D: 0.0148	Loss_G: 5.8017	D(x): 0.9940	D(G(z)): 0.0087 / 0.0053
[460/1000][0/3]	Loss_D: 0.0151	Loss_G: 6.0014	D(x): 0.9937	D(G(z)): 0.0086 / 0.0051
[461/1000][0/3]	Loss_D: 0.0158	Loss_G: 5.9171	D(x): 0.9915	D(G(z)): 0.0072 / 0.0052
[462/1000][0/3]	Loss_D: 0.0157	Loss_G: 5.7765	D(x): 0.9926	D(G(z)): 0.0081 / 0.0060
[463/1000][0/3]	Loss_D: 0.0150	Loss_G: 5.7915	D(x): 0.9927	D(G(z)): 0.0075 / 0.0057
[464/1000][0/3]	Loss_D: 0.0149	Loss_G: 5.6995	D(x): 0.9925	D(G(z)): 0.0073 / 0.0051
[465/1000][0/3]	Loss_D: 0.0144	Loss_G: 5.7209	D(x): 0.9936	D(G(z)): 0.0078 / 0.0057
[466/1000][0/3]	Loss_D: 0.0159	Loss_G: 5.5165	D(x): 0.9932	D(G(z)): 0.0089 / 0.0066
[467/1000][0/3]	Loss_D: 0.0146	Loss_G: 5.6501	D(x): 0.9925	D(G(z)): 0.0069 / 0.0059
[468/1000][0/3]	Loss_D: 0.0208	Loss_G: 5.8941	D(x): 0.9939	D(G(z)): 0.0142 / 0.0056
[469/1000][0/3]	Loss_D: 0.0159	Loss_G: 5.6773	D(x): 0.9949	D(G(z)): 0.0106 / 0.0061
[470/1000][0/3]	Loss_D: 0.0177	Loss_G: 5.6742	D(x): 0.9925	D(G(z)): 0.0101 / 0.0063
[471/1000][0/3]	Loss_D: 0.0151	Loss_G: 5.6538	D(x): 0.9930	D(G(z)): 0.0080 / 0.0058
[472/1000][0/3]	Loss_D: 0.0142	Loss_G: 5.8420	D(x): 0.9915	D(G(z)): 0.0056 / 0.0047
[473/1000][0/3]	Loss_D: 0.0196	Loss_G: 5.6475	D(x): 0.9953	D(G(z)): 0.0145 / 0.0056
[474/1000][0/3]	Loss_D: 0.0152	Loss_G: 5.6665	D(x): 0.9936	D(G(z)): 0.0086 / 0.0065
[475/1000][0/3]	Loss_D: 0.0149	Loss_G: 5.8717	D(x): 0.9937	D(G(z)): 0.0085 / 0.0051
[476/1000][0/3]	Loss_D: 0.0179	Loss_G: 5.6357	D(x): 0.9953	D(G(z)): 0.0130 / 0.0070
[477/1000][0/3]	Loss_D: 0.0159	Loss_G: 5.8422	D(x): 0.9947	D(G(z)): 0.0103 / 0.0057
[478/1000][0/3]	Loss_D: 0.0151	Loss_G: 5.7052	D(x): 0.9949	D(G(z)): 0.0099 / 0.0061
[479/1000][0/3]	Loss_D: 0.0142	Loss_G: 5.7355	D(x): 0.9929	D(G(z)): 0.0070 / 0.0059
[480/1000][0/3]	Loss_D: 0.0123	Loss_G: 6.0305	D(x): 0.9936	D(G(z)): 0.0058 / 0.0047
[481/1000][0/3]	Loss_D: 0.0156	Loss_G: 5.7186	D(x): 0.9950	D(G(z)): 0.0103 / 0.0059
[482/1000][0/3]	Loss_D: 0.0180	Loss_G: 5.8069	D(x): 0.9886	D(G(z)): 0.0064 / 0.0057
[483/1000][0/3]	Loss_D: 0.0165	Loss_G: 5.8920	D(x): 0.9928	D(G(z)): 0.0091 / 0.0050
[484/1000][0/3]	Loss_D: 0.0235	Loss_G: 5.4855	D(x): 0.9962	D(G(z)): 0.0192 / 0.0066
[485/1000][0/3]	Loss_D: 0.0182	Loss_G: 5.8143	D(x): 0.9905	D(G(z)): 0.0085 / 0.0060
[486/1000][0/3]	Loss_D: 0.0136	Loss_G: 5.9462	D(x): 0.9937	D(G(z)): 0.0072 / 0.0050
[487/1000][0/3]	Loss_D: 0.0145	Loss_G: 5.7938	D(x): 0.9928	D(G(z)): 0.0072 / 0.0047
[488/1000][0/3]	Loss_D: 0.0157	Loss_G: 5.6192	D(x): 0.9939	D(G(z)): 0.0094 / 0.0061
[489/1000][0/3]	Loss_D: 0.0123	Loss_G: 6.0363	D(x): 0.9944	D(G(z)): 0.0067 / 0.0045
[490/1000][0/3]	Loss_D: 0.0143	Loss_G: 5.8861	D(x): 0.9947	D(G(z)): 0.0089 / 0.0050
[491/1000][0/3]	Loss_D: 0.0172	Loss_G: 6.0818	D(x): 0.9875	D(G(z)): 0.0045 / 0.0043
[492/1000][0/3]	Loss_D: 0.0138	Loss_G: 5.9359	D(x): 0.9943	D(G(z)): 0.0080 / 0.0053
[493/1000][0/3]	Loss_D: 0.0147	Loss_G: 5.8187	D(x): 0.9931	D(G(z)): 0.0077 / 0.0057
[494/1000][0/3]	Loss_D: 0.0127	Loss_G: 6.1429	D(x): 0.9933	D(G(z)): 0.0060 / 0.0042
[495/1000][0/3]	Loss_D: 0.0160	Loss_G: 5.7519	D(x): 0.9943	D(G(z)): 0.0101 / 0.0059
[496/1000][0/3]	Loss_D: 0.0123	Loss_G: 5.9077	D(x): 0.9936	D(G(z)): 0.0058 / 0.0049
[497/1000][0/3]	Loss_D: 0.0157	Loss_G: 5.7774	D(x): 0.9930	D(G(z)): 0.0086 / 0.0059
[498/1000][0/3]	Loss_D: 0.0133	Loss_G: 6.0649	D(x): 0.9926	D(G(z)): 0.0058 / 0.0048
[499/1000][0/3]	Loss_D: 0.0144	Loss_G: 5.9797	D(x): 0.9950	D(G(z)): 0.0093 / 0.0051
[500/1000][0/3]	Loss_D: 0.0145	Loss_G: 5.5973	D(x): 0.9946	D(G(z)): 0.0090 / 0.0061
[501/1000][0/3]	Loss_D: 0.0129	Loss_G: 5.8279	D(x): 0.9940	D(G(z)): 0.0068 / 0.0051
[502/1000][0/3]	Loss_D: 0.0133	Loss_G: 5.8364	D(x): 0.9920	D(G(z)): 0.0053 / 0.0052
[503/1000][0/3]	Loss_D: 0.0140	Loss_G: 5.7600	D(x): 0.9940	D(G(z)): 0.0079 / 0.0054
[504/1000][0/3]	Loss_D: 0.0133	Loss_G: 5.7559	D(x): 0.9953	D(G(z)): 0.0085 / 0.0057
[505/1000][0/3]	Loss_D: 0.0137	Loss_G: 5.9062	D(x): 0.9923	D(G(z)): 0.0059 / 0.0048
[506/1000][0/3]	Loss_D: 0.0135	Loss_G: 5.7642	D(x): 0.9953	D(G(z)): 0.0087 / 0.0056
[507/1000][0/3]	Loss_D: 0.0131	Loss_G: 5.7873	D(x): 0.9951	D(G(z)): 0.0081 / 0.0049
[508/1000][0/3]	Loss_D: 0.0124	Loss_G: 5.8502	D(x): 0.9945	D(G(z)): 0.0068 / 0.0048
[509/1000][0/3]	Loss_D: 0.0158	Loss_G: 5.6009	D(x): 0.9911	D(G(z)): 0.0069 / 0.0060
[510/1000][0/3]	Loss_D: 0.0124	Loss_G: 5.9856	D(x): 0.9942	D(G(z)): 0.0066 / 0.0045
[511/1000][0/3]	Loss_D: 0.0126	Loss_G: 5.7123	D(x): 0.9959	D(G(z)): 0.0084 / 0.0055
[512/1000][0/3]	Loss_D: 0.0131	Loss_G: 5.9925	D(x): 0.9931	D(G(z)): 0.0061 / 0.0045
[513/1000][0/3]	Loss_D: 0.0138	Loss_G: 5.8570	D(x): 0.9936	D(G(z)): 0.0074 / 0.0049
[514/1000][0/3]	Loss_D: 0.0159	Loss_G: 5.5992	D(x): 0.9960	D(G(z)): 0.0117 / 0.0064
[515/1000][0/3]	Loss_D: 0.0116	Loss_G: 6.0419	D(x): 0.9944	D(G(z)): 0.0058 / 0.0045
[516/1000][0/3]	Loss_D: 0.0153	Loss_G: 5.5499	D(x): 0.9943	D(G(z)): 0.0095 / 0.0066
[517/1000][0/3]	Loss_D: 0.0114	Loss_G: 5.9886	D(x): 0.9946	D(G(z)): 0.0059 / 0.0044
[518/1000][0/3]	Loss_D: 0.0255	Loss_G: 5.8263	D(x): 0.9960	D(G(z)): 0.0198 / 0.0047
[519/1000][0/3]	Loss_D: 0.0239	Loss_G: 5.2536	D(x): 0.9972	D(G(z)): 0.0201 / 0.0077
[520/1000][0/3]	Loss_D: 0.0155	Loss_G: 6.2585	D(x): 0.9882	D(G(z)): 0.0035 / 0.0038
[521/1000][0/3]	Loss_D: 0.0180	Loss_G: 5.6489	D(x): 0.9963	D(G(z)): 0.0140 / 0.0068
[522/1000][0/3]	Loss_D: 0.0119	Loss_G: 6.0130	D(x): 0.9935	D(G(z)): 0.0053 / 0.0047
[523/1000][0/3]	Loss_D: 0.0146	Loss_G: 5.9789	D(x): 0.9949	D(G(z)): 0.0094 / 0.0048
[524/1000][0/3]	Loss_D: 0.0127	Loss_G: 5.6289	D(x): 0.9962	D(G(z)): 0.0088 / 0.0062
[525/1000][0/3]	Loss_D: 0.0124	Loss_G: 5.9296	D(x): 0.9944	D(G(z)): 0.0067 / 0.0049
[526/1000][0/3]	Loss_D: 0.0120	Loss_G: 5.8973	D(x): 0.9934	D(G(z)): 0.0054 / 0.0047
[527/1000][0/3]	Loss_D: 0.0119	Loss_G: 5.8963	D(x): 0.9952	D(G(z)): 0.0070 / 0.0049
[528/1000][0/3]	Loss_D: 0.0160	Loss_G: 5.2504	D(x): 0.9967	D(G(z)): 0.0126 / 0.0078
[529/1000][0/3]	Loss_D: 0.0156	Loss_G: 5.7869	D(x): 0.9898	D(G(z)): 0.0053 / 0.0051
[530/1000][0/3]	Loss_D: 0.0108	Loss_G: 5.9948	D(x): 0.9949	D(G(z)): 0.0056 / 0.0042
[531/1000][0/3]	Loss_D: 0.0122	Loss_G: 5.9458	D(x): 0.9954	D(G(z)): 0.0074 / 0.0047
[532/1000][0/3]	Loss_D: 0.0128	Loss_G: 5.7104	D(x): 0.9931	D(G(z)): 0.0059 / 0.0053
[533/1000][0/3]	Loss_D: 0.0129	Loss_G: 5.8431	D(x): 0.9928	D(G(z)): 0.0056 / 0.0049
[534/1000][0/3]	Loss_D: 0.0127	Loss_G: 5.6831	D(x): 0.9947	D(G(z)): 0.0074 / 0.0055
[535/1000][0/3]	Loss_D: 0.0121	Loss_G: 5.8668	D(x): 0.9932	D(G(z)): 0.0053 / 0.0046
[536/1000][0/3]	Loss_D: 0.0125	Loss_G: 5.9389	D(x): 0.9943	D(G(z)): 0.0067 / 0.0046
[537/1000][0/3]	Loss_D: 0.0118	Loss_G: 5.8234	D(x): 0.9955	D(G(z)): 0.0071 / 0.0053
[538/1000][0/3]	Loss_D: 0.0134	Loss_G: 5.9400	D(x): 0.9925	D(G(z)): 0.0058 / 0.0048
[539/1000][0/3]	Loss_D: 0.0130	Loss_G: 5.6209	D(x): 0.9930	D(G(z)): 0.0059 / 0.0056
[540/1000][0/3]	Loss_D: 0.0116	Loss_G: 6.2899	D(x): 0.9936	D(G(z)): 0.0051 / 0.0038
[541/1000][0/3]	Loss_D: 0.0104	Loss_G: 5.9832	D(x): 0.9947	D(G(z)): 0.0050 / 0.0042
[542/1000][0/3]	Loss_D: 0.0125	Loss_G: 6.0526	D(x): 0.9944	D(G(z)): 0.0068 / 0.0044
[543/1000][0/3]	Loss_D: 0.0102	Loss_G: 5.7999	D(x): 0.9953	D(G(z)): 0.0054 / 0.0048
[544/1000][0/3]	Loss_D: 0.0113	Loss_G: 5.9581	D(x): 0.9959	D(G(z)): 0.0072 / 0.0047
[545/1000][0/3]	Loss_D: 0.0111	Loss_G: 5.7286	D(x): 0.9946	D(G(z)): 0.0056 / 0.0054
[546/1000][0/3]	Loss_D: 0.0100	Loss_G: 6.2460	D(x): 0.9942	D(G(z)): 0.0042 / 0.0035
[547/1000][0/3]	Loss_D: 0.0115	Loss_G: 5.7414	D(x): 0.9966	D(G(z)): 0.0080 / 0.0053
[548/1000][0/3]	Loss_D: 0.0123	Loss_G: 5.9409	D(x): 0.9929	D(G(z)): 0.0052 / 0.0046
[549/1000][0/3]	Loss_D: 0.0116	Loss_G: 5.5532	D(x): 0.9966	D(G(z)): 0.0082 / 0.0059
[550/1000][0/3]	Loss_D: 0.0107	Loss_G: 6.0605	D(x): 0.9950	D(G(z)): 0.0057 / 0.0039
[551/1000][0/3]	Loss_D: 0.0129	Loss_G: 5.6874	D(x): 0.9948	D(G(z)): 0.0076 / 0.0054
[552/1000][0/3]	Loss_D: 0.0127	Loss_G: 5.5821	D(x): 0.9952	D(G(z)): 0.0078 / 0.0059
[553/1000][0/3]	Loss_D: 0.0134	Loss_G: 5.9079	D(x): 0.9941	D(G(z)): 0.0074 / 0.0046
[554/1000][0/3]	Loss_D: 0.0111	Loss_G: 5.7236	D(x): 0.9953	D(G(z)): 0.0063 / 0.0053
[555/1000][0/3]	Loss_D: 0.0125	Loss_G: 5.7117	D(x): 0.9940	D(G(z)): 0.0064 / 0.0053
[556/1000][0/3]	Loss_D: 0.0124	Loss_G: 5.7564	D(x): 0.9948	D(G(z)): 0.0071 / 0.0053
[557/1000][0/3]	Loss_D: 0.0104	Loss_G: 5.7181	D(x): 0.9957	D(G(z)): 0.0060 / 0.0052
[558/1000][0/3]	Loss_D: 0.0128	Loss_G: 5.8083	D(x): 0.9955	D(G(z)): 0.0082 / 0.0050
[559/1000][0/3]	Loss_D: 0.0114	Loss_G: 6.0332	D(x): 0.9933	D(G(z)): 0.0046 / 0.0040
[560/1000][0/3]	Loss_D: 0.0090	Loss_G: 6.1363	D(x): 0.9956	D(G(z)): 0.0046 / 0.0036
[561/1000][0/3]	Loss_D: 0.0122	Loss_G: 5.5551	D(x): 0.9970	D(G(z)): 0.0090 / 0.0057
[562/1000][0/3]	Loss_D: 0.0118	Loss_G: 6.1198	D(x): 0.9960	D(G(z)): 0.0074 / 0.0043
[563/1000][0/3]	Loss_D: 0.0142	Loss_G: 5.7599	D(x): 0.9968	D(G(z)): 0.0105 / 0.0052
[564/1000][0/3]	Loss_D: 0.0110	Loss_G: 6.0896	D(x): 0.9946	D(G(z)): 0.0055 / 0.0044
[565/1000][0/3]	Loss_D: 0.0103	Loss_G: 5.9430	D(x): 0.9950	D(G(z)): 0.0053 / 0.0042
[566/1000][0/3]	Loss_D: 0.0132	Loss_G: 5.9036	D(x): 0.9933	D(G(z)): 0.0064 / 0.0052
[567/1000][0/3]	Loss_D: 0.0124	Loss_G: 6.2243	D(x): 0.9945	D(G(z)): 0.0068 / 0.0039
[568/1000][0/3]	Loss_D: 0.0118	Loss_G: 5.7254	D(x): 0.9959	D(G(z)): 0.0077 / 0.0053
[569/1000][0/3]	Loss_D: 0.0096	Loss_G: 5.9806	D(x): 0.9957	D(G(z)): 0.0053 / 0.0042
[570/1000][0/3]	Loss_D: 0.0117	Loss_G: 5.9401	D(x): 0.9963	D(G(z)): 0.0079 / 0.0045
[571/1000][0/3]	Loss_D: 0.0094	Loss_G: 5.8280	D(x): 0.9972	D(G(z)): 0.0065 / 0.0050
[572/1000][0/3]	Loss_D: 0.0106	Loss_G: 5.9637	D(x): 0.9953	D(G(z)): 0.0058 / 0.0043
[573/1000][0/3]	Loss_D: 0.0106	Loss_G: 5.9837	D(x): 0.9962	D(G(z)): 0.0067 / 0.0047
[574/1000][0/3]	Loss_D: 0.0100	Loss_G: 6.0508	D(x): 0.9953	D(G(z)): 0.0052 / 0.0042
[575/1000][0/3]	Loss_D: 0.0124	Loss_G: 5.5503	D(x): 0.9976	D(G(z)): 0.0098 / 0.0066
[576/1000][0/3]	Loss_D: 0.0117	Loss_G: 5.8573	D(x): 0.9954	D(G(z)): 0.0071 / 0.0047
[577/1000][0/3]	Loss_D: 0.0125	Loss_G: 5.8769	D(x): 0.9952	D(G(z)): 0.0076 / 0.0054
[578/1000][0/3]	Loss_D: 0.0129	Loss_G: 5.7489	D(x): 0.9966	D(G(z)): 0.0091 / 0.0055
[579/1000][0/3]	Loss_D: 0.0119	Loss_G: 5.8493	D(x): 0.9938	D(G(z)): 0.0056 / 0.0044
[580/1000][0/3]	Loss_D: 0.0114	Loss_G: 5.8571	D(x): 0.9951	D(G(z)): 0.0065 / 0.0046
[581/1000][0/3]	Loss_D: 0.0120	Loss_G: 5.7495	D(x): 0.9961	D(G(z)): 0.0080 / 0.0053
[582/1000][0/3]	Loss_D: 0.0117	Loss_G: 5.7433	D(x): 0.9963	D(G(z)): 0.0079 / 0.0055
[583/1000][0/3]	Loss_D: 0.0119	Loss_G: 5.8907	D(x): 0.9958	D(G(z)): 0.0076 / 0.0051
[584/1000][0/3]	Loss_D: 0.0092	Loss_G: 6.0169	D(x): 0.9955	D(G(z)): 0.0047 / 0.0041
[585/1000][0/3]	Loss_D: 0.0080	Loss_G: 6.2590	D(x): 0.9957	D(G(z)): 0.0037 / 0.0033
[586/1000][0/3]	Loss_D: 0.0114	Loss_G: 5.8960	D(x): 0.9944	D(G(z)): 0.0058 / 0.0049
[587/1000][0/3]	Loss_D: 0.0108	Loss_G: 5.9452	D(x): 0.9938	D(G(z)): 0.0046 / 0.0043
[588/1000][0/3]	Loss_D: 0.0122	Loss_G: 5.7761	D(x): 0.9957	D(G(z)): 0.0078 / 0.0051
[589/1000][0/3]	Loss_D: 0.0107	Loss_G: 6.1060	D(x): 0.9949	D(G(z)): 0.0055 / 0.0043
[590/1000][0/3]	Loss_D: 0.0087	Loss_G: 5.7938	D(x): 0.9972	D(G(z)): 0.0058 / 0.0050
[591/1000][0/3]	Loss_D: 0.0092	Loss_G: 6.2720	D(x): 0.9946	D(G(z)): 0.0038 / 0.0035
[592/1000][0/3]	Loss_D: 0.0129	Loss_G: 5.9113	D(x): 0.9958	D(G(z)): 0.0085 / 0.0047
[593/1000][0/3]	Loss_D: 0.0101	Loss_G: 5.6862	D(x): 0.9965	D(G(z)): 0.0066 / 0.0050
[594/1000][0/3]	Loss_D: 0.0102	Loss_G: 6.0192	D(x): 0.9967	D(G(z)): 0.0069 / 0.0044
[595/1000][0/3]	Loss_D: 0.0099	Loss_G: 6.3451	D(x): 0.9952	D(G(z)): 0.0050 / 0.0035
[596/1000][0/3]	Loss_D: 0.0129	Loss_G: 5.7957	D(x): 0.9971	D(G(z)): 0.0099 / 0.0050
[597/1000][0/3]	Loss_D: 0.0110	Loss_G: 5.7366	D(x): 0.9962	D(G(z)): 0.0072 / 0.0056
[598/1000][0/3]	Loss_D: 0.0123	Loss_G: 6.0274	D(x): 0.9915	D(G(z)): 0.0037 / 0.0042
[599/1000][0/3]	Loss_D: 0.0090	Loss_G: 5.9503	D(x): 0.9967	D(G(z)): 0.0056 / 0.0042
[600/1000][0/3]	Loss_D: 0.0089	Loss_G: 5.6981	D(x): 0.9970	D(G(z)): 0.0059 / 0.0047
[601/1000][0/3]	Loss_D: 0.0091	Loss_G: 6.3347	D(x): 0.9955	D(G(z)): 0.0046 / 0.0034
[602/1000][0/3]	Loss_D: 0.0101	Loss_G: 5.8467	D(x): 0.9964	D(G(z)): 0.0064 / 0.0051
[603/1000][0/3]	Loss_D: 0.0110	Loss_G: 5.9349	D(x): 0.9953	D(G(z)): 0.0062 / 0.0047
[604/1000][0/3]	Loss_D: 0.0113	Loss_G: 5.9732	D(x): 0.9960	D(G(z)): 0.0072 / 0.0046
[605/1000][0/3]	Loss_D: 0.0099	Loss_G: 5.8174	D(x): 0.9957	D(G(z)): 0.0055 / 0.0045
[606/1000][0/3]	Loss_D: 0.0091	Loss_G: 6.1876	D(x): 0.9953	D(G(z)): 0.0044 / 0.0038
[607/1000][0/3]	Loss_D: 0.0096	Loss_G: 5.8841	D(x): 0.9957	D(G(z)): 0.0052 / 0.0047
[608/1000][0/3]	Loss_D: 0.0096	Loss_G: 6.0388	D(x): 0.9953	D(G(z)): 0.0048 / 0.0039
[609/1000][0/3]	Loss_D: 0.0101	Loss_G: 5.8448	D(x): 0.9959	D(G(z)): 0.0059 / 0.0049
[610/1000][0/3]	Loss_D: 0.0095	Loss_G: 6.0712	D(x): 0.9948	D(G(z)): 0.0042 / 0.0036
[611/1000][0/3]	Loss_D: 0.0107	Loss_G: 6.0889	D(x): 0.9957	D(G(z)): 0.0063 / 0.0045
[612/1000][0/3]	Loss_D: 0.0106	Loss_G: 5.8821	D(x): 0.9968	D(G(z)): 0.0073 / 0.0050
[613/1000][0/3]	Loss_D: 0.0093	Loss_G: 6.2498	D(x): 0.9942	D(G(z)): 0.0035 / 0.0034
[614/1000][0/3]	Loss_D: 0.0102	Loss_G: 5.9533	D(x): 0.9961	D(G(z)): 0.0062 / 0.0041
[615/1000][0/3]	Loss_D: 0.0110	Loss_G: 5.8548	D(x): 0.9963	D(G(z)): 0.0072 / 0.0049
[616/1000][0/3]	Loss_D: 0.0104	Loss_G: 6.1427	D(x): 0.9939	D(G(z)): 0.0043 / 0.0038
[617/1000][0/3]	Loss_D: 0.0111	Loss_G: 5.9263	D(x): 0.9950	D(G(z)): 0.0060 / 0.0047
[618/1000][0/3]	Loss_D: 0.0105	Loss_G: 6.0644	D(x): 0.9968	D(G(z)): 0.0072 / 0.0044
[619/1000][0/3]	Loss_D: 0.0106	Loss_G: 5.8785	D(x): 0.9972	D(G(z)): 0.0077 / 0.0046
[620/1000][0/3]	Loss_D: 0.0101	Loss_G: 6.2405	D(x): 0.9926	D(G(z)): 0.0027 / 0.0033
[621/1000][0/3]	Loss_D: 0.0093	Loss_G: 6.1031	D(x): 0.9948	D(G(z)): 0.0041 / 0.0037
[622/1000][0/3]	Loss_D: 0.0088	Loss_G: 6.1772	D(x): 0.9959	D(G(z)): 0.0047 / 0.0040
[623/1000][0/3]	Loss_D: 0.0084	Loss_G: 6.1628	D(x): 0.9957	D(G(z)): 0.0041 / 0.0037
[624/1000][0/3]	Loss_D: 0.0103	Loss_G: 5.8616	D(x): 0.9947	D(G(z)): 0.0050 / 0.0044
[625/1000][0/3]	Loss_D: 0.0088	Loss_G: 6.2985	D(x): 0.9969	D(G(z)): 0.0056 / 0.0037
[626/1000][0/3]	Loss_D: 0.0083	Loss_G: 6.0064	D(x): 0.9955	D(G(z)): 0.0037 / 0.0037
[627/1000][0/3]	Loss_D: 0.0091	Loss_G: 6.1144	D(x): 0.9954	D(G(z)): 0.0045 / 0.0038
[628/1000][0/3]	Loss_D: 0.0096	Loss_G: 6.1120	D(x): 0.9962	D(G(z)): 0.0057 / 0.0039
[629/1000][0/3]	Loss_D: 0.0123	Loss_G: 6.0348	D(x): 0.9963	D(G(z)): 0.0085 / 0.0044
[630/1000][0/3]	Loss_D: 0.0100	Loss_G: 6.2089	D(x): 0.9951	D(G(z)): 0.0050 / 0.0033
[631/1000][0/3]	Loss_D: 0.0099	Loss_G: 5.9586	D(x): 0.9970	D(G(z)): 0.0068 / 0.0041
[632/1000][0/3]	Loss_D: 0.0099	Loss_G: 5.8165	D(x): 0.9963	D(G(z)): 0.0062 / 0.0047
[633/1000][0/3]	Loss_D: 0.0092	Loss_G: 6.1084	D(x): 0.9963	D(G(z)): 0.0055 / 0.0041
[634/1000][0/3]	Loss_D: 0.0096	Loss_G: 5.9410	D(x): 0.9971	D(G(z)): 0.0066 / 0.0041
[635/1000][0/3]	Loss_D: 0.0083	Loss_G: 6.1373	D(x): 0.9958	D(G(z)): 0.0041 / 0.0037
[636/1000][0/3]	Loss_D: 0.0085	Loss_G: 6.1513	D(x): 0.9967	D(G(z)): 0.0052 / 0.0036
[637/1000][0/3]	Loss_D: 0.0084	Loss_G: 6.2934	D(x): 0.9944	D(G(z)): 0.0028 / 0.0032
[638/1000][0/3]	Loss_D: 0.0079	Loss_G: 6.2324	D(x): 0.9964	D(G(z)): 0.0042 / 0.0033
[639/1000][0/3]	Loss_D: 0.0095	Loss_G: 6.0488	D(x): 0.9964	D(G(z)): 0.0059 / 0.0039
[640/1000][0/3]	Loss_D: 0.0103	Loss_G: 5.8706	D(x): 0.9967	D(G(z)): 0.0069 / 0.0048
[641/1000][0/3]	Loss_D: 0.0078	Loss_G: 6.1861	D(x): 0.9964	D(G(z)): 0.0041 / 0.0034
[642/1000][0/3]	Loss_D: 0.0085	Loss_G: 6.0741	D(x): 0.9967	D(G(z)): 0.0052 / 0.0040
[643/1000][0/3]	Loss_D: 0.0076	Loss_G: 6.3200	D(x): 0.9961	D(G(z)): 0.0038 / 0.0033
